	St	Ht	Vt	N
392	100.692997948	-63.7398392029	0.480246155366	15
393	110.315372547	-296.894986138	106.406910787	15
394	57.8980743416	2250.87705046	1772.57214414	15
395	70.5999171056	769.919817628	864.364874196	15
396	151.508459587	2647.21070026	2653.12140902	15
397	153.25256863	3067.54833911	2835.83606566	15
398	79.6185308434	650.877078111	415.404284982	15
399	60.2062990921	1348.55338784	1583.53863194	15
400	76.3986607135	647.194617251	557.023216118	15
401	108.239568253	728.428581464	67.8904850019	15
402	61.679306945	1411.46309247	1468.47551622	15
403	141.489932535	2452.72806834	1721.41450174	15
404	127.695827003	1980.39532408	767.058833371	15
405	102.614370989	861.972058125	6.83493566888	15
406	89.1893138254	54.2592483683	116.870935565	15
407	104.541000918	362.915058145	20.6206893389	15
408	202.99184687	9893.01362233	10607.3205217	15
409	53.8355771057	1495.74477051	2131.15394117	15
410	69.1362037529	719.31996855	952.573918781	15
411	84.9161889402	-556.502694096	227.521356089	15
412	185.678805914	3982.11973696	7340.85778277	15
413	94.6255504201	-306.575852129	28.8847082872	15
414	113.860623785	-711.970184899	192.11689172	15
415	65.8976041306	1449.80997606	1162.97340403	15
416	160.762409347	3390.96318046	3692.07038971	15
417	66.4075356895	727.32475297	1128.45365845	15
418	141.386584812	1632.16292847	1712.8494024	15
419	85.5576212283	-323.911244831	208.582304587	15
420	120.580399918	791.669142792	423.552860791	15
421	79.382019437	155.810758337	425.101122495	15
422	77.3070183441	1074.7145089	514.971416433	15
423	86.6264028013	106.641791579	178.853102034	15
424	110.693229628	396.439428617	114.34515987	15
425	52.0490007729	2162.46194474	2299.29832687	15
426	158.593971886	3396.76780283	3433.25354137	15
427	135.978763819	1867.17087575	1294.47144598	15
428	112.018708179	-162.188002465	144.449346301	15
429	106.202639245	375.624601512	38.4727336094	15
430	68.4272095449	1202.40049798	996.841097124	15
431	80.6142901247	297.59464923	375.805747368	15
432	50.7405757654	2087.53141591	2426.49087593	15
433	72.8491705752	716.747296825	737.167538454	15
434	111.862740202	260.874188126	140.724605103	15
435	61.5397827044	1762.68838701	1479.18831443	15
436	128.050616567	907.720552657	786.837089768	15
437	153.757914612	3200.85736474	2889.91338341	15
438	62.0801136333	1742.44688181	1437.91778206	15
439	97.5053925917	-948.94630269	6.22306612159	15
440	72.8804495128	524.187526363	735.470018626	15
441	148.287802635	2235.10089364	2331.71188331	15
442	94.3739115702	441.453240897	31.6528710195	15
443	77.2723986291	862.977889335	516.543864073	15
444	118.938975657	1203.80865106	358.684798938	15
445	140.042623924	2424.71027287	1603.41173072	15
446	88.5991333428	1155.49925029	129.979760536	15
447	135.533640292	2518.54752651	1262.63959241	15
448	103.5823012	-1464.3058488	12.8328818877	15
449	73.8441176233	1081.2849501	684.130182903	15
450	171.225299259	6076.89648973	5073.0432545	15
